Museum,SpecimenPfx,SpecimenNumber,SpecimenSfx,RecordNumber,FieldNumber,YearFound,StudyArea,Locality,CollectingArea,AreaModifier,Formation,Member,Level,StratigraphicUnit,Excavation,SqrNmbr,Class,Order,Family,FamilyCode,Subfamily,TribeCode,Tribe,GenusCode,GenusQualifier,Genus,SpeciesQualifier,Species,BodyElement,Side,BodyElementCode,PartDescription,PublicationAuthor,YearPublished,YearPublishedSfx
KNM,ER,1252,,,71-474,1971,East Turkana,Koobi Fora Ridge,104,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,LP3 or LP4,Lt.,7,fragment,V. Eisenmann,1983,
KNM,ER,1253,,,71-475,1971,East Turkana,Koobi Fora Ridge,102,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,LP3 or LP4,Rt.,7,fragment,V. Eisenmann,1983,
KNM,ER,1254,,,71-476,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Lt.,12,fragment,V. Eisenmann,1983,
KNM,ER,1255,,,71-477,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UM2,Lt.,25,complete,V. Eisenmann,1983,
KNM,ER,1256,,,71-478,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UM3,Rt.,26,complete,V. Eisenmann,1983,
KNM,ER,1257,,,71-479,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1,Lt.,24,complete,V. Eisenmann,1983,
KNM,ER,1258,,,71-480,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UP3 or UP4,Rt.,7,fragment,V. Eisenmann,1983,
KNM,ER,1259,A,1,71-481,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UP3,Lt.,22,nearly complete,V. Eisenmann,1983,
KNM,ER,1259,B,2,71-481,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UP4,Lt.,23,complete,V. Eisenmann,1983,
KNM,ER,1259,C,3,71-481,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UP3,Rt.,22,complete,V. Eisenmann,1983,
KNM,ER,1259,D,4,71-481,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1,Lt.,24,complete,V. Eisenmann,1983,
KNM,ER,1260,,,71-482,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UP3 or UP4,Rt.,7,complete,V. Eisenmann,1983,
KNM,ER,1261,,,71-483,1971,East Turkana,Ileret,10,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Lt.,12,nearly complete,V. Eisenmann,1983,
KNM,ER,1262,,,71-484,1971,East Turkana,,,,Koobi Fora,Unknown,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Lt.,12,fragment,V. Eisenmann,1983,
KNM,ER,1263,,,71-485,1971,East Turkana,Ileret,10,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,,sp. B,UM3,Rt.,26,nearly complete,V. Eisenmann,1983,
KNM,ER,1264,,,71-486,1971,East Turkana,Ileret,10,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,cf.,ethiopicum,LM1 or LM2,Lt.,12,nearly complete,V. Eisenmann,1983,
KNM,ER,1265,,,71-487,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UP3 or UP4,Rt.,7,nearly complete,V. Eisenmann,1983,
KNM,ER,1266,,,71-488,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UM1 or UM2,Lt.,12,complete,V. Eisenmann,1983,
KNM,ER,1267,,,71-489,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Lt.,12,nearly complete,V. Eisenmann,1983,
KNM,ER,1268,,,71-490,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,,sp. B,LP3 or LP4,Rt.,7,complete,V. Eisenmann,1983,
KNM,ER,1270,,,71-492,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM3,Rt.,26,nearly complete,V. Eisenmann,1983,
KNM,ER,1271,,,71-493,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UM1 or UM2,Rt.,12,complete,V. Eisenmann,1983,
KNM,ER,1272,,,71-494 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,,koobiforensis,UM3,Rt.,26,nearly complete,V. Eisenmann,1983,
KNM,ER,1273,,,71-495 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UP4,Lt.,23,complete,V. Eisenmann,1983,
KNM,ER,1274,,,71-496 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Metacarpal III,Lt.,40,complete,V. Eisenmann,1983,
KNM,ER,1275,,10,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Scaphoid,Rt.,39,complete,V. Eisenmann,1983,
KNM,ER,1275,A,1,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Metatarsal III,Rt.,48,complete,V. Eisenmann,1983,
KNM,ER,1275,B,2,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Calcaneum,Rt.,47,complete,V. Eisenmann,1983,
KNM,ER,1275,C,3,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Astragalus,Rt.,47,complete,V. Eisenmann,1983,
KNM,ER,1275,D,4,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Proximal Phalanx,U,41,nearly complete,V. Eisenmann,1983,
KNM,ER,1275,E,5,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Intermediate Phalanx,U,41,complete,V. Eisenmann,1983,
KNM,ER,1275,F,6,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Intermediate Phalanx,U,41,complete,V. Eisenmann,1983,
KNM,ER,1275,G,7,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Intermediate Phalanx,U,41,nearly complete,V. Eisenmann,1983,
KNM,ER,1275,H,8,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Intermediate Phalanx,U,41,complete,V. Eisenmann,1983,
KNM,ER,1275,"I, L",9,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Metacarpal III,Rt.,40,proximal fragment with shaft (2),V. Eisenmann,1983,
KNM,ER,1275,K,10,71-497 ,1971,East Turkana,Karari Ridge,105,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Metacarpal (lateral),U,40,proximal fragment,V. Eisenmann,1983,
KNM,ER,1276,A,1,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Humerus,Rt.,36,distal fragment,V. Eisenmann,1983,
KNM,ER,1276,B,2,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Radius,Lt.,37,proximal fragment,V. Eisenmann,1983,
KNM,ER,1276,C,3,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Metacarpal,U,40,distal fragment with shaft,V. Eisenmann,1983,
KNM,ER,1276,D,4,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Metacarpal,Lt.,40,distal fragment with shaft,V. Eisenmann,1983,
KNM,ER,1276,E,5,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Proximal Phalanx,U,41,complete,V. Eisenmann,1983,
KNM,ER,1276,F,6,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Intermediate Phalanx,U,41,complete,V. Eisenmann,1983,
KNM,ER,1276,G,7,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Magnum,Lt.,39,complete,V. Eisenmann,1983,
KNM,ER,1276,H,8,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Scaphoid,Lt.,39,complete,V. Eisenmann,1983,
KNM,ER,1276,I,9,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Semilunar,Lt.,39,complete,V. Eisenmann,1983,
KNM,ER,1276,J,10,71-498,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,cf.,koobiforensis,Unciform,Lt.,39,complete,V. Eisenmann,1983,
KNM,ER,1277,,,71-499,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Tibia,Rt.,45,complete,V. Eisenmann,1983,
KNM,ER,1278,,,71-500 ,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,Okote,,Metridiochoerus compactus Zone,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,cf.,ethiopicum,UM1 or UM2,Rt.,12,complete,V. Eisenmann,1983,
KNM,ER,1280,,,71-502,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UP3 or LP4,Rt.,7,nearly complete,V. Eisenmann,1983,
KNM,ER,1281,A,1,71-503 ,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Rt.,12,complete,V. Eisenmann,1983,
KNM,ER,1281,B,2,71-503 ,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM3,Lt.,26,complete,V. Eisenmann,1983,
KNM,ER,1282,,,71-504,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Lt.,12,complete,V. Eisenmann,1983,
KNM,ER,1284,,,71-506 ,1971,East Turkana,Koobi Fora Ridge,102,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,LP3 or LP4,Lt.,7,fragment,V. Eisenmann,1983,
KNM,ER,1286,,,71-508,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Maxilla,Rt.,29,fragment with M3 complete,V. Eisenmann,1983,
KNM,ER,1288,,,71-510 ,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,LM1 or LM2,Lt.,12,complete,V. Eisenmann,1983,
KNM,ER,1289,,,71-511,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,LM3,Rt.,15,nearly complete,V. Eisenmann,1983,
KNM,ER,1290,,,71-512,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Astragalus,Lt.,47,complete,V. Eisenmann,1983,
KNM,ER,1291,A,1,71-513,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Metatarsal III,U,48,distal fragment with shaft,V. Eisenmann,1983,
KNM,ER,1291,B,2,71-513,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Cuneiform,Lt.,47,complete,V. Eisenmann,1983,
KNM,ER,1292,,,71-514,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Metatarsal III,Rt.,48,distal fragment,V. Eisenmann,1983,
KNM,ER,1293,,,71-515,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,UM1 or UM2,Rt.,12,complete,V. Eisenmann,1983,
KNM,ER,1294,,,71-516,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,cf.,ethiopicum,LM3,Rt.,15,complete,V. Eisenmann,1983,
KNM,ER,1295,,,71-517,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,cf.,ethiopicum,Astragalus,Rt.,47,nearly complete,V. Eisenmann,1983,
KNM,ER,1296,,,71-518,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Astragalus,Rt.,47,complete,V. Eisenmann,1983,
KNM,ER,1297,A,1,71-519,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Metacarpal III,Rt.,40,proximal fragment,V. Eisenmann,1983,
KNM,ER,1297,B,2,71-519,1971,East Turkana,Koobi Fora Ridge,103,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Metacarpal III,U,40,distal fragment,V. Eisenmann,1983,
KNM,ER,1298,,,71-520,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Proboscidea,Elephantidae,55,,,,2,,Loxodonta,,adaurora kararae,LM3,Rt.,15,fragment,M. Beden,1983,
KNM,ER,1299,,,71-521,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Proboscidea,Elephantidae,55,,,,2,,Loxodonta,,adaurora kararae,LM2,Rt.,14,fragment,M. Beden,1983,
KNM,ER,1300,,,71-522,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki shungurensis,UM3,Rt.,26,fragment,M. Beden,1983,
KNM,ER,1301,A,1,71-523,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki shungurensis,UM3,Rt.,26,fragment,M. Beden,1983,
KNM,ER,1301,B-C,2,71-523,1971,East Turkana,Karari Ridge,105,,Koobi Fora,Burgi,Upper,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki shungurensis,Molar,U,12,fragments (2),M. Beden,1983,
KNM,ER,1302,A,1,71-524,1971,East Turkana,Ileret,8,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki ileretensis,UM3,Rt.,26,fragment,M. Beden,1983,
KNM,ER,1302,B,2,71-524,1971,East Turkana,Ileret,8,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki ileretensis,UM3,Lt.,26,nearly complete,M. Beden,1983,
KNM,ER,1302,C,3,71-524,1971,East Turkana,Ileret,8,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki ileretensis,Molar,U,12,fragments (7),M. Beden,1983,
KNM,ER,1303,,,71-525 ,1971,East Turkana,Ileret,8,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki ileretensis,LM2,Lt.,14,fragment,M. Beden,1983,
KNM,ER,1304,A,1,71-526 ,1971,East Turkana,Koobi Fora Ridge,104,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki ileretensis,UM1,Rt.,24,nearly complete,M. Beden,1983,
KNM,ER,1304,B-E,2,71-526 ,1971,East Turkana,Koobi Fora Ridge,104,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki ileretensis,Molar,U,12,fragments (4),M. Beden,1983,
KNM,ER,1305,,,71-153,1971,East Turkana,Koobi Fora Ridge,104,,Koobi Fora,KBS,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki atavus,LM3,Lt.,15,complete,M. Beden,1983,
KNM,ER,1306,,,71-145,1971,East Turkana,Koobi Fora Ridge,102,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Cranium,Lt. and Rt.,28,"nearly complete with Lt. and Rt. M1-M2 complete, M3 erupting",J. Harris,1991,d
KNM,ER,1307,,5,71-527,1971,East Turkana,Ileret,7,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Bone,U,99,fragments,J. Harris,1991,d
KNM,ER,1307,A,1,71-527,1971,East Turkana,Ileret,7,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Cranium,Lt. and Rt.,28,nearly complete with Lt. and Rt. P3-M3 complete,J. Harris,1991,d
KNM,ER,1307,AA,3,71-527,1971,East Turkana,Ileret,7,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Calcaneum,Rt.,47,nearly complete,J. Harris,1991,d
KNM,ER,1307,AS,4,71-527,1971,East Turkana,Ileret,7,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Metacarpal V,Rt.,40,complete,J. Harris,1991,d
KNM,ER,1307,B,2,71-527,1971,East Turkana,Ileret,7,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Mandible,Lt. and Rt.,30,nearly complete with tooth roots or heavily worn,J. Harris,1991,d
KNM,ER,1308,A,1,71-577,1971,East Turkana,Ileret,6,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,karumensis,Cranium,Lt. and Rt.,28,fragment with Lt. and Rt. P2-M3 complete,J. Harris,1991,d
KNM,ER,1308,B,2,71-577,1971,East Turkana,Ileret,6,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,karumensis,Mandible,Lt. and Rt.,30,"nearly complete with Lt. and Rt. C frag., P3-M3 complete",J. Harris,1991,d
KNM,ER,1309,,,71-175,1971,East Turkana,,122,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,karumensis,Cranium,Lt. and Rt.,28,"fragment with Lt. and Rt. M1 frag., M2-M3 complete",J. Harris,1991,d
KNM,ER,1309,,,,,East Turkana,,,,Koobi Fora,,,,,,Mammalia,Artiodactyla,Suidae,69,,,,,,Kolpochoerus,,limnetes,Mandible,Lt. and Rt.,30,nearly complete with Lt and Rt I-M3??,J. Harris,1983,a
KNM,ER,1310,,,71-528,1971,East Turkana,Ileret,1,,Koobi Fora,Okote,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,karumensis,Cranium,Lt. and Rt.,28,nearly complete with Lt. and Rt. P3-M3 complete,J. Harris,1991,d
KNM,ER,1311,,,70-261,1970,East Turkana,,,KF IIB,Koobi Fora,Unknown,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,aethiopicus,Mandible,Lt. and Rt.,30,complete with Rt. P3-M3 and Lt. P4-M3 complete,J. Harris,1991,d
KNM,ER,1312,,,70-206,1970,East Turkana,Ileret,1,,Koobi Fora,Okote,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki recki,Mandible,Lt. and Rt.,30,"nearly complete with Lt. M2-M3 complete; Rt. M2 complete, M3 frag.",M. Beden,1983,
KNM,ER,1313,,,"70-210
",1970,East Turkana,Ileret,1,,Koobi Fora,Okote,,,,,Mammalia,Proboscidea,Elephantidae,55,,,,1,,Elephas,,recki recki,Mandible,Rt.,30,"fragment with M2 frag., M3 nearly complete",M. Beden,1983,
KNM,ER,1314,,,,,East Turkana,Karari Ridge,131,,Koobi Fora,U. Burgi - Okote?,,"See ""Remarks""",,,Mammalia,Artiodactyla,Suidae,69,,,,,,,,,Mandible,Lt. and Rt.,30,"nearly complete with Lt. I1-I2, P3-M3 complete, Rt. I1-I2, C frag., P4-M3 complete",J. Harris,1983,c
KNM,ER,1315,,,71-530 ,1971,East Turkana,Ileret,10,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Bovidae,63,,1,Aepycerotini,,,Aepyceros,,melampus,Mandible,Lt.,30,fragment with P4-M2,J. Harris,1991,a
KNM,ER,1320,,,71-535,1971,East Turkana,Ileret,8,,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,aethiopicus,Cuboid,Rt.,47,complete,J. Harris,1991,d
KNM,ER,1345,,,71-560,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,2,,Hipparion,cf.,ethiopicum,Metatarsal III,U,48,distal fragment,V. Eisenmann,1983,
KNM,ER,1349,,,71-564,1971,East Turkana,Ileret,8,,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Radius,Rt.,37,distal fragment with shaft,V. Eisenmann,1983,
KNM,ER,1370,,,71-585,1971,East Turkana,Ileret,1,,Koobi Fora,Okote,,,,,Mammalia,Artiodactyla,Giraffidae,66,Giraffinae,,Giraffini,1,,Giraffa,indet.,,Metacarpal,U,40,distal fragment,J. Harris,1991,c
KNM,ER,1374,,,71-589,1971,East Turkana,Ileret,8,A,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Bovidae,63,,2,Alcelaphini,,,Damaliscus,,eppsi,Horn core,Rt.,27,proximal fragment with frontlet,J. Harris,1991,a
KNM,ER,1375,,,71-590,1971,East Turkana,Ileret,8,A,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,,Kobus,aff.,leche,Horn core,Rt.,27,proximal fragment with frontlet,J. Harris,1991,a
KNM,ER,1385,,,71-600,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Perissodactyla,Equidae,61,,,,1,,Equus,indet.,,Astragalus,Lt.,47,complete,V. Eisenmann,1983,
KNM,ER,1390,,,71-605,1971,East Turkana,Ileret,6,A,Koobi Fora,KBS,,,,,Mammalia,Artiodactyla,Bovidae,63,,11,Reduncini,,indet.,,indet.,,Mandible,Rt.,30,fragment with M2-M3,J. Harris,1991,a
KNM,ER,1394,,1,71-142,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Maxilla,Lt. and Rt.,29,nearly complete with Lt. and Rt. P3-M3 complete,J. Harris,1991,d
KNM,ER,1394,,2,71-142,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Mandible,Rt.,30,fragment with M1-M3 complete (M2 broken),J. Harris,1991,d
KNM,ER,1394,,3,71-142,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Mandible,Lt.,30,fragment with M1-M3 complete (M3 broken),J. Harris,1991,d
KNM,ER,1394,,4,71-142,1971,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,2,,Hippopotamus,,gorgops,Cranium,Rt.,29,zygomatic process,J. Harris,1991,d
KNM,ER,1395,,1,,,East Turkana,Karari Ridge,130,,Koobi Fora,Burgi,Upper,,,,Mammalia,Artiodactyla,Hippopotamidae,67,,,,1,,Hexaprotodon,,karumensis,Maxilla,Rt.,29,,J. Harris,1991,d
